run_id,timestamp,experiment,backend,device,model,dataset,batch_size,sequence_length,precision,phase,iteration,latency_ms,throughput,throughput_unit,memory_mb,memory_kind,loss,accuracy,status,error_type,error,extra,metadata
20260919T172639,2026-09-19T17:35:35.969+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,29,68.26429200373241,59560.34462388355,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.07157901194814133,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 301.2633818749964, ""window_s"": 10.04050604099757, ""steps_in_window"": 146, ""step_ms_mean"": 68.59790720593755, ""step_ms_max"": 73.07037500140723, ""samples_per_sec"": 232.65759618704513, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 28.5, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:35:46.024+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,30,68.2949584988819,59457.39272836095,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.06010877986578909,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 311.3212732920001, ""window_s"": 10.057891417003702, ""steps_in_window"": 146, ""step_ms_mean"": 68.7122505891463, ""step_ms_max"": 72.68024999939371, ""samples_per_sec"": 232.25544034515997, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 29.1, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:35:56.075+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,31,68.26812500003143,59529.152676920625,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.05038824100812821,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 321.3670403340002, ""window_s"": 10.04576704200008, ""steps_in_window"": 146, ""step_ms_mean"": 68.6518573148869, ""step_ms_max"": 73.20220799738308, ""samples_per_sec"": 232.5357526442212, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 29.1, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:36:06.142+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,32,68.20149999475689,59407.74423449112,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.04274312674693049,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 331.4333373749978, ""window_s"": 10.066297040997597, ""steps_in_window"": 146, ""step_ms_mean"": 68.76597290395955, ""step_ms_max"": 88.50354199967114, ""samples_per_sec"": 232.06150091598093, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 28.4, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:36:16.184+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,33,68.25458350067493,59551.59174621969,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.036149690552831515,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 341.4753191669952, ""window_s"": 10.041981791997387, ""steps_in_window"": 146, ""step_ms_mean"": 68.59072489089456, ""step_ms_max"": 73.02404199435841, ""samples_per_sec"": 232.62340525867066, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 29.3, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:36:26.228+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,34,68.26414549868787,59547.3170748186,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.030786634920394584,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 351.5180218339956, ""window_s"": 10.042702667000412, ""steps_in_window"": 146, ""step_ms_mean"": 68.59837250686562, ""step_ms_max"": 73.04283299890812, ""samples_per_sec"": 232.60670732351016, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 29.3, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:36:36.273+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,35,68.24399949982762,59539.41051923323,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.02703697262459422,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 361.56205812499684, ""window_s"": 10.044036291001248, ""steps_in_window"": 146, ""step_ms_mean"": 68.60148542456382, ""step_ms_max"": 72.76391699997475, ""samples_per_sec"": 232.5758223407548, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 29.3, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:36:46.315+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,36,68.57450000097742,59128.66702828503,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.02391188319387107,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 371.6065937089952, ""window_s"": 10.044535583998368, ""steps_in_window"": 145, ""step_ms_mean"": 69.07129658597867, ""step_ms_max"": 75.52250000298955, ""samples_per_sec"": 230.9713555792384, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 29.2, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:36:56.364+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,37,68.2636875026219,59510.0439295149,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.021885807281487608,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 381.6555864589973, ""window_s"": 10.048992750002071, ""steps_in_window"": 146, ""step_ms_mean"": 68.6457568085581, ""step_ms_max"": 74.72779199451907, ""samples_per_sec"": 232.46110909966757, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 29.4, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:37:06.413+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,38,68.28920800035121,59518.68956886223,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.020598197138983095,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 391.7031194999945, ""window_s"": 10.047533040997223, ""steps_in_window"": 146, ""step_ms_mean"": 68.63634902047997, ""step_ms_max"": 73.13133299612673, ""samples_per_sec"": 232.4948811283681, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 29.7, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:37:16.416+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,39,68.33208299940452,59335.59582587125,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.01971534778331888,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 401.7126254589966, ""window_s"": 10.009505959002126, ""steps_in_window"": 145, ""step_ms_mean"": 68.8362847859088, ""step_ms_max"": 76.9932500043069, ""samples_per_sec"": 231.77967119480957, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 29.2, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:37:26.434+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,40,68.68508300249232,58897.99549131907,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.020000856628434524,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 411.72695608399954, ""window_s"": 10.014330625002913, ""steps_in_window"": 144, ""step_ms_mean"": 69.39612558340338, ""step_ms_max"": 76.85020800272468, ""samples_per_sec"": 230.0702948879651, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 29.2, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:37:36.443+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,41,68.52022900056909,58955.19758253957,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.02755301430200537,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 421.73157016699406, ""window_s"": 10.004614082994522, ""steps_in_window"": 144, ""step_ms_mean"": 69.28888922215668, ""step_ms_max"": 87.41158399789128, ""samples_per_sec"": 230.2937405567952, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 28.0, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:37:46.493+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,42,68.4525000033318,59080.04309279235,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.7450182702520798,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 431.78437258399936, ""window_s"": 10.052802417005296, ""steps_in_window"": 145, ""step_ms_mean"": 69.12320432416766, ""step_ms_max"": 93.2323750021169, ""samples_per_sec"": 230.78141833122012, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 28.7, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:37:56.500+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,43,68.44729099975666,58528.56533359344,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.3823959282436571,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 441.791930374995, ""window_s"": 10.007557790995634, ""steps_in_window"": 143, ""step_ms_mean"": 69.7989734890016, ""step_ms_max"": 131.6346669991617, ""samples_per_sec"": 228.62720833434938, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 28.1, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:38:06.537+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,44,68.33845800429117,58364.27538732221,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.1387026005170562,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 451.8276584999985, ""window_s"": 10.035728125003516, ""steps_in_window"": 143, ""step_ms_mean"": 70.00187938439439, ""step_ms_max"": 97.26524999859976, ""samples_per_sec"": 227.98545073172738, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 26.9, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:38:16.600+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,45,68.32854199819849,59426.37985276134,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.06411410674248656,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 461.8907988339997, ""window_s"": 10.063140334001218, ""steps_in_window"": 146, ""step_ms_mean"": 68.73993958223552, ""step_ms_max"": 73.82108300225809, ""samples_per_sec"": 232.13429629984898, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 28.7, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:38:26.665+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,46,68.4003960013797,59412.359681983726,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.03383319437095564,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 471.9563138749945, ""window_s"": 10.065515040994796, ""steps_in_window"": 146, ""step_ms_mean"": 68.75696634273332, ""step_ms_max"": 74.10441699903458, ""samples_per_sec"": 232.07953000774893, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 29.6, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:38:36.713+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,47,68.27820849866839,59526.94268641017,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.021787388875366073,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 482.00245387500036, ""window_s"": 10.046140000005835, ""steps_in_window"": 146, ""step_ms_mean"": 68.62428137697263, ""step_ms_max"": 73.8270419969922, ""samples_per_sec"": 232.52711986878973, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 29.3, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
